timestamp,equity,drawdown_pct
2026-01-27T03:15:00+00:00,112250.0,0.0
2026-01-27T03:01:00+00:00,112000.0,0.2227
2026-01-27T03:02:00+00:00,111750.0,0.4454
2026-01-27T02:44:00+00:00,112125.0,0.1114
2026-01-27T03:22:00+00:00,112500.0,0.0
2026-01-27T02:40:00+00:00,112875.0,0.0
2026-01-27T03:27:00+00:00,113250.0,0.0
2026-01-27T03:06:00+00:00,113000.0,0.2208
2026-01-27T03:19:00+00:00,113375.0,0.0
2026-01-27T03:30:00+00:00,113750.0,0.0
2026-01-27T03:45:00+00:00,114125.0,0.0
2026-01-27T03:09:00+00:00,114500.0,0.0
2026-01-27T03:12:00+00:00,114250.0,0.2183
2026-01-27T03:22:00+00:00,114625.0,0.0
2026-01-27T04:00:00+00:00,114375.0,0.2181
2026-01-27T03:53:00+00:00,114750.0,0.0
2026-01-27T04:04:00+00:00,114500.0,0.2179
2026-01-27T04:11:00+00:00,114250.0,0.4357
2026-01-27T03:37:00+00:00,114000.0,0.6536
2026-01-27T03:35:00+00:00,113750.0,0.8715
2026-01-27T03:58:00+00:00,113500.0,1.0893
2026-01-27T03:30:00+00:00,113250.0,1.3072
2026-01-27T04:14:00+00:00,113625.0,0.9804
2026-01-27T04:26:00+00:00,114000.0,0.6536
2026-01-27T03:57:00+00:00,114375.0,0.3268
2026-01-27T04:31:00+00:00,114125.0,0.5447
2026-01-27T04:34:00+00:00,113875.0,0.7625
2026-01-27T04:00:00+00:00,113625.0,0.9804
2026-01-27T04:20:00+00:00,113375.0,1.1983
2026-01-27T04:16:00+00:00,113750.0,0.8715
2026-01-27T04:40:00+00:00,114125.0,0.5447
2026-01-27T04:14:00+00:00,114500.0,0.2179
2026-01-27T04:52:00+00:00,114875.0,0.0
2026-01-27T04:17:00+00:00,115250.0,0.0
2026-01-27T04:15:00+00:00,115000.0,0.2169
2026-01-27T04:43:00+00:00,115375.0,0.0
2026-01-27T04:36:00+00:00,115750.0,0.0
2026-01-27T04:24:00+00:00,116125.0,0.0
2026-01-27T04:28:00+00:00,116500.0,0.0
2026-01-27T05:16:00+00:00,116875.0,0.0
2026-01-27T04:48:00+00:00,116625.0,0.2139
2026-01-27T05:23:00+00:00,117000.0,0.0
2026-01-27T04:45:00+00:00,116750.0,0.2137
2026-01-27T05:18:00+00:00,117125.0,0.0
2026-01-27T05:32:00+00:00,116875.0,0.2134
2026-01-27T05:25:00+00:00,117250.0,0.0
2026-01-27T04:58:00+00:00,117625.0,0.0
2026-01-27T05:16:00+00:00,117375.0,0.2125
2026-01-27T05:37:00+00:00,117125.0,0.4251
2026-01-27T05:49:00+00:00,116875.0,0.6376
2026-01-27T05:10:00+00:00,116625.0,0.8502
2026-01-27T05:39:00+00:00,117000.0,0.5313
2026-01-27T05:20:00+00:00,117375.0,0.2125
2026-01-27T05:15:00+00:00,117750.0,0.0
2026-01-27T05:47:00+00:00,118125.0,0.0
2026-01-27T05:58:00+00:00,118500.0,0.0
2026-01-27T06:16:00+00:00,118250.0,0.211
2026-01-27T06:11:00+00:00,118625.0,0.0
2026-01-27T05:40:00+00:00,118375.0,0.2107
2026-01-27T06:13:00+00:00,118125.0,0.4215
2026-01-27T06:04:00+00:00,118500.0,0.1054
2026-01-27T05:53:00+00:00,118875.0,0.0
2026-01-27T06:02:00+00:00,118625.0,0.2103
2026-01-27T06:33:00+00:00,118375.0,0.4206
2026-01-27T06:02:00+00:00,118750.0,0.1052
2026-01-27T06:43:00+00:00,119125.0,0.0
2026-01-27T06:12:00+00:00,119500.0,0.0
2026-01-27T06:52:00+00:00,119250.0,0.2092
2026-01-27T06:10:00+00:00,119625.0,0.0
2026-01-27T06:54:00+00:00,120000.0,0.0
2026-01-27T07:03:00+00:00,120375.0,0.0
2026-01-27T06:44:00+00:00,120125.0,0.2077
2026-01-27T07:03:00+00:00,120500.0,0.0
2026-01-27T07:04:00+00:00,120875.0,0.0
2026-01-27T06:57:00+00:00,121250.0,0.0
2026-01-27T06:31:00+00:00,121625.0,0.0
2026-01-27T07:04:00+00:00,122000.0,0.0
2026-01-27T07:10:00+00:00,122375.0,0.0
2026-01-27T07:04:00+00:00,122125.0,0.2043
2026-01-27T06:38:00+00:00,121875.0,0.4086
2026-01-27T07:00:00+00:00,122250.0,0.1021
2026-01-27T07:08:00+00:00,122000.0,0.3064
2026-01-27T07:04:00+00:00,122375.0,0.0
2026-01-27T07:00:00+00:00,122750.0,0.0
2026-01-27T07:48:00+00:00,122500.0,0.2037
2026-01-27T07:27:00+00:00,122875.0,0.0
2026-01-27T07:40:00+00:00,123250.0,0.0
2026-01-27T07:52:00+00:00,123625.0,0.0
2026-01-27T07:21:00+00:00,124000.0,0.0
2026-01-27T07:19:00+00:00,123750.0,0.2016
2026-01-27T07:48:00+00:00,123500.0,0.4032
2026-01-27T08:04:00+00:00,123875.0,0.1008
2026-01-27T07:36:00+00:00,124250.0,0.0
2026-01-27T07:44:00+00:00,124000.0,0.2012
2026-01-27T08:10:00+00:00,124375.0,0.0
2026-01-27T07:52:00+00:00,124125.0,0.201
2026-01-27T08:28:00+00:00,124500.0,0.0
2026-01-27T07:44:00+00:00,124875.0,0.0
2026-01-27T08:06:00+00:00,125250.0,0.0
2026-01-27T08:00:00+00:00,125625.0,0.0
2026-01-27T08:18:00+00:00,125375.0,0.199
2026-01-27T08:24:00+00:00,125125.0,0.398
2026-01-27T08:39:00+00:00,124875.0,0.597
2026-01-27T08:08:00+00:00,125250.0,0.2985
2026-01-27T08:07:00+00:00,125625.0,0.0
2026-01-27T08:15:00+00:00,126000.0,0.0
2026-01-27T08:27:00+00:00,126375.0,0.0
2026-01-27T08:10:00+00:00,126750.0,0.0
2026-01-27T08:36:00+00:00,126500.0,0.1972
2026-01-27T09:08:00+00:00,126250.0,0.3945
2026-01-27T08:20:00+00:00,126625.0,0.0986
2026-01-27T08:26:00+00:00,127000.0,0.0
2026-01-27T09:04:00+00:00,126750.0,0.1969
2026-01-27T08:32:00+00:00,127125.0,0.0
2026-01-27T08:58:00+00:00,126875.0,0.1967
2026-01-27T08:35:00+00:00,127250.0,0.0
2026-01-27T08:56:00+00:00,127000.0,0.1965
2026-01-27T09:02:00+00:00,127375.0,0.0
2026-01-27T09:25:00+00:00,127125.0,0.1963
2026-01-27T09:08:00+00:00,126875.0,0.3925
2026-01-27T09:18:00+00:00,126625.0,0.5888
2026-01-27T09:11:00+00:00,127000.0,0.2944
2026-01-27T09:21:00+00:00,127375.0,0.0
2026-01-27T09:45:00+00:00,127750.0,0.0
2026-01-27T09:05:00+00:00,128125.0,0.0
2026-01-27T09:44:00+00:00,128500.0,0.0
2026-01-27T09:17:00+00:00,128250.0,0.1946
2026-01-27T09:44:00+00:00,128000.0,0.3891
2026-01-27T09:36:00+00:00,128375.0,0.0973
2026-01-27T09:59:00+00:00,128125.0,0.2918
2026-01-27T10:11:00+00:00,127875.0,0.4864
2026-01-27T09:56:00+00:00,128250.0,0.1946
2026-01-27T09:35:00+00:00,128000.0,0.3891
2026-01-27T09:43:00+00:00,128375.0,0.0973
2026-01-27T10:12:00+00:00,128125.0,0.2918
2026-01-27T10:11:00+00:00,128500.0,0.0
2026-01-27T09:40:00+00:00,128875.0,0.0
2026-01-27T10:23:00+00:00,128625.0,0.194
2026-01-27T10:09:00+00:00,128375.0,0.388
2026-01-27T10:09:00+00:00,128125.0,0.582
2026-01-27T09:54:00+00:00,128500.0,0.291
2026-01-27T10:10:00+00:00,128250.0,0.485
2026-01-27T10:32:00+00:00,128625.0,0.194
2026-01-27T10:03:00+00:00,129000.0,0.0
2026-01-27T10:52:00+00:00,129375.0,0.0
2026-01-27T10:25:00+00:00,129750.0,0.0
2026-01-27T10:33:00+00:00,130125.0,0.0
2026-01-27T10:17:00+00:00,130500.0,0.0
2026-01-27T10:35:00+00:00,130875.0,0.0
2026-01-27T10:58:00+00:00,131250.0,0.0
2026-01-27T10:24:00+00:00,131000.0,0.1905
2026-01-27T10:54:00+00:00,131375.0,0.0
2026-01-27T11:15:00+00:00,131125.0,0.1903
2026-01-27T11:07:00+00:00,130875.0,0.3806
2026-01-27T10:46:00+00:00,130625.0,0.5709
2026-01-27T10:47:00+00:00,130375.0,0.7612
2026-01-27T11:15:00+00:00,130750.0,0.4757
2026-01-27T11:09:00+00:00,131125.0,0.1903
2026-01-27T11:28:00+00:00,130875.0,0.3806
2026-01-27T11:32:00+00:00,130625.0,0.5709
2026-01-27T11:13:00+00:00,131000.0,0.2854
2026-01-27T11:16:00+00:00,130750.0,0.4757
2026-01-27T11:17:00+00:00,131125.0,0.1903
2026-01-27T11:19:00+00:00,130875.0,0.3806
2026-01-27T11:27:00+00:00,130625.0,0.5709
2026-01-27T11:44:00+00:00,130375.0,0.7612
2026-01-27T11:24:00+00:00,130125.0,0.9515
2026-01-27T11:53:00+00:00,130500.0,0.666
2026-01-27T12:05:00+00:00,130250.0,0.8563
2026-01-27T11:16:00+00:00,130625.0,0.5709
2026-01-27T11:35:00+00:00,131000.0,0.2854
2026-01-27T12:16:00+00:00,131375.0,0.0
2026-01-27T12:17:00+00:00,131750.0,0.0
2026-01-27T11:51:00+00:00,131500.0,0.1898
2026-01-27T12:09:00+00:00,131250.0,0.3795
2026-01-27T11:54:00+00:00,131625.0,0.0949
2026-01-27T12:06:00+00:00,132000.0,0.0
2026-01-27T12:21:00+00:00,132375.0,0.0
2026-01-27T12:05:00+00:00,132750.0,0.0
2026-01-27T12:35:00+00:00,133125.0,0.0
2026-01-27T11:58:00+00:00,132875.0,0.1878
2026-01-27T12:08:00+00:00,133250.0,0.0
2026-01-27T12:20:00+00:00,133000.0,0.1876
2026-01-27T12:36:00+00:00,133375.0,0.0
2026-01-27T12:51:00+00:00,133750.0,0.0
2026-01-27T12:54:00+00:00,133500.0,0.1869
2026-01-27T12:37:00+00:00,133875.0,0.0
2026-01-27T12:42:00+00:00,134250.0,0.0
2026-01-27T12:39:00+00:00,134625.0,0.0
2026-01-27T12:48:00+00:00,135000.0,0.0
2026-01-27T12:35:00+00:00,134750.0,0.1852
2026-01-27T13:09:00+00:00,135125.0,0.0
2026-01-27T13:10:00+00:00,134875.0,0.185
2026-01-27T12:56:00+00:00,135250.0,0.0
2026-01-27T13:00:00+00:00,135000.0,0.1848
2026-01-27T13:07:00+00:00,135375.0,0.0
2026-01-27T12:48:00+00:00,135750.0,0.0
2026-01-27T12:43:00+00:00,136125.0,0.0
2026-01-27T13:38:00+00:00,135875.0,0.1837
2026-01-27T13:38:00+00:00,135625.0,0.3673
2026-01-27T13:14:00+00:00,136000.0,0.0918
2026-01-27T13:46:00+00:00,135750.0,0.2755
2026-01-27T13:49:00+00:00,135500.0,0.4591
2026-01-27T13:39:00+00:00,135875.0,0.1837
2026-01-27T13:33:00+00:00,136250.0,0.0
2026-01-27T13:42:00+00:00,136625.0,0.0
2026-01-27T13:19:00+00:00,137000.0,0.0
2026-01-27T13:15:00+00:00,137375.0,0.0
2026-01-27T14:04:00+00:00,137125.0,0.182
2026-01-27T13:57:00+00:00,136875.0,0.364
2026-01-27T13:27:00+00:00,137250.0,0.091
2026-01-27T13:27:00+00:00,137625.0,0.0
2026-01-27T14:17:00+00:00,138000.0,0.0
2026-01-27T14:19:00+00:00,138375.0,0.0
2026-01-27T14:00:00+00:00,138750.0,0.0
2026-01-27T14:18:00+00:00,138500.0,0.1802
2026-01-27T14:28:00+00:00,138875.0,0.0
2026-01-27T14:31:00+00:00,139250.0,0.0
2026-01-27T13:52:00+00:00,139000.0,0.1795
2026-01-27T14:26:00+00:00,139375.0,0.0
2026-01-27T14:40:00+00:00,139750.0,0.0
2026-01-27T14:46:00+00:00,140125.0,0.0
2026-01-27T14:10:00+00:00,140500.0,0.0
2026-01-27T14:32:00+00:00,140875.0,0.0
2026-01-27T14:48:00+00:00,140625.0,0.1775
2026-01-27T14:53:00+00:00,141000.0,0.0
2026-01-27T14:26:00+00:00,141375.0,0.0
2026-01-27T15:01:00+00:00,141750.0,0.0
2026-01-27T14:49:00+00:00,142125.0,0.0
2026-01-27T15:04:00+00:00,142500.0,0.0
2026-01-27T14:40:00+00:00,142875.0,0.0
2026-01-27T14:37:00+00:00,142625.0,0.175
2026-01-27T14:38:00+00:00,143000.0,0.0
2026-01-27T14:52:00+00:00,142750.0,0.1748
2026-01-27T15:02:00+00:00,142500.0,0.3497
2026-01-27T15:19:00+00:00,142250.0,0.5245
2026-01-27T14:59:00+00:00,142000.0,0.6993
2026-01-27T15:19:00+00:00,142375.0,0.4371
2026-01-27T14:45:00+00:00,142750.0,0.1748
2026-01-27T14:50:00+00:00,143125.0,0.0
2026-01-27T14:56:00+00:00,143500.0,0.0
2026-01-27T15:41:00+00:00,143250.0,0.1742
2026-01-27T15:29:00+00:00,143625.0,0.0
2026-01-27T15:21:00+00:00,144000.0,0.0
2026-01-27T15:13:00+00:00,144375.0,0.0
2026-01-27T15:52:00+00:00,144750.0,0.0
2026-01-27T15:28:00+00:00,145125.0,0.0
2026-01-27T15:29:00+00:00,145500.0,0.0
2026-01-27T15:27:00+00:00,145875.0,0.0
2026-01-27T15:35:00+00:00,145625.0,0.1714
2026-01-27T15:57:00+00:00,146000.0,0.0
2026-01-27T16:14:00+00:00,146375.0,0.0
2026-01-27T16:13:00+00:00,146750.0,0.0
2026-01-27T15:32:00+00:00,147125.0,0.0
2026-01-27T16:26:00+00:00,147500.0,0.0
2026-01-27T16:16:00+00:00,147875.0,0.0
2026-01-27T15:43:00+00:00,148250.0,0.0
2026-01-27T16:28:00+00:00,148625.0,0.0
2026-01-27T15:45:00+00:00,149000.0,0.0
2026-01-27T15:46:00+00:00,148750.0,0.1678
2026-01-27T16:40:00+00:00,148500.0,0.3356
2026-01-27T16:17:00+00:00,148875.0,0.0839
2026-01-27T16:11:00+00:00,148625.0,0.2517
2026-01-27T16:22:00+00:00,149000.0,0.0
2026-01-27T16:51:00+00:00,149375.0,0.0
2026-01-27T16:10:00+00:00,149750.0,0.0
2026-01-27T16:41:00+00:00,150125.0,0.0
2026-01-27T16:11:00+00:00,150500.0,0.0
2026-01-27T16:28:00+00:00,150875.0,0.0
2026-01-27T16:49:00+00:00,150625.0,0.1657
2026-01-27T17:01:00+00:00,151000.0,0.0
2026-01-27T16:59:00+00:00,150750.0,0.1656
2026-01-27T17:03:00+00:00,151125.0,0.0
2026-01-27T17:18:00+00:00,151500.0,0.0
2026-01-27T16:35:00+00:00,151250.0,0.165
2026-01-27T17:05:00+00:00,151625.0,0.0
2026-01-27T17:20:00+00:00,152000.0,0.0
2026-01-27T17:32:00+00:00,152375.0,0.0
2026-01-27T17:34:00+00:00,152750.0,0.0
2026-01-27T17:21:00+00:00,152500.0,0.1637
2026-01-27T17:06:00+00:00,152875.0,0.0
2026-01-27T17:38:00+00:00,152625.0,0.1635
2026-01-27T17:17:00+00:00,153000.0,0.0
2026-01-27T17:15:00+00:00,152750.0,0.1634
2026-01-27T17:55:00+00:00,153125.0,0.0
2026-01-27T17:50:00+00:00,153500.0,0.0
2026-01-27T17:49:00+00:00,153875.0,0.0
2026-01-27T17:21:00+00:00,154250.0,0.0
2026-01-27T17:23:00+00:00,154625.0,0.0
2026-01-27T17:24:00+00:00,155000.0,0.0
2026-01-27T17:32:00+00:00,155375.0,0.0
2026-01-27T18:09:00+00:00,155125.0,0.1609
2026-01-27T17:47:00+00:00,155500.0,0.0
2026-01-27T17:57:00+00:00,155875.0,0.0
2026-01-27T18:13:00+00:00,156250.0,0.0
2026-01-27T17:38:00+00:00,156625.0,0.0
2026-01-27T18:03:00+00:00,156375.0,0.1596
2026-01-27T18:27:00+00:00,156750.0,0.0
2026-01-27T17:49:00+00:00,157125.0,0.0
2026-01-27T18:37:00+00:00,156875.0,0.1591
2026-01-27T18:38:00+00:00,157250.0,0.0
2026-01-27T18:25:00+00:00,157000.0,0.159
2026-01-27T18:02:00+00:00,157375.0,0.0
2026-01-27T18:22:00+00:00,157125.0,0.1589
2026-01-27T18:55:00+00:00,156875.0,0.3177
2026-01-27T18:32:00+00:00,156625.0,0.4766
2026-01-27T18:43:00+00:00,157000.0,0.2383
2026-01-27T18:51:00+00:00,157375.0,0.0
2026-01-27T18:56:00+00:00,157125.0,0.1589
2026-01-27T18:23:00+00:00,157500.0,0.0
2026-01-27T19:07:00+00:00,157250.0,0.1587
2026-01-27T18:49:00+00:00,157625.0,0.0
2026-01-27T18:58:00+00:00,157375.0,0.1586
2026-01-27T19:11:00+00:00,157125.0,0.3172
2026-01-27T18:43:00+00:00,157500.0,0.0793
2026-01-27T18:51:00+00:00,157875.0,0.0
2026-01-27T19:14:00+00:00,158250.0,0.0
2026-01-27T19:11:00+00:00,158000.0,0.158
2026-01-27T18:58:00+00:00,158375.0,0.0
2026-01-27T19:10:00+00:00,158125.0,0.1579
2026-01-27T19:25:00+00:00,157875.0,0.3157
2026-01-27T19:09:00+00:00,158250.0,0.0789
2026-01-27T19:46:00+00:00,158000.0,0.2368
2026-01-27T19:37:00+00:00,158375.0,0.0
2026-01-27T19:14:00+00:00,158750.0,0.0
2026-01-27T19:36:00+00:00,159125.0,0.0
2026-01-27T19:35:00+00:00,159500.0,0.0
2026-01-27T19:19:00+00:00,159875.0,0.0
2026-01-27T19:13:00+00:00,160250.0,0.0
2026-01-27T20:06:00+00:00,160625.0,0.0
2026-01-27T19:26:00+00:00,161000.0,0.0
2026-01-27T20:02:00+00:00,161375.0,0.0
2026-01-27T19:33:00+00:00,161750.0,0.0
2026-01-27T20:02:00+00:00,161500.0,0.1546
2026-01-27T19:34:00+00:00,161875.0,0.0
2026-01-27T20:10:00+00:00,162250.0,0.0
2026-01-27T20:13:00+00:00,162625.0,0.0
2026-01-27T19:57:00+00:00,162375.0,0.1537
2026-01-27T19:49:00+00:00,162125.0,0.3075
2026-01-27T20:07:00+00:00,162500.0,0.0769
2026-01-27T20:41:00+00:00,162250.0,0.2306
2026-01-27T19:57:00+00:00,162625.0,0.0
2026-01-27T20:08:00+00:00,162375.0,0.1537
2026-01-27T20:14:00+00:00,162125.0,0.3075
2026-01-27T20:37:00+00:00,162500.0,0.0769
2026-01-27T20:07:00+00:00,162250.0,0.2306
2026-01-27T20:24:00+00:00,162625.0,0.0
2026-01-27T20:50:00+00:00,162375.0,0.1537
2026-01-27T20:17:00+00:00,162125.0,0.3075
2026-01-27T20:47:00+00:00,162500.0,0.0769
2026-01-27T20:43:00+00:00,162875.0,0.0
2026-01-27T20:45:00+00:00,163250.0,0.0
2026-01-27T20:50:00+00:00,163625.0,0.0
2026-01-27T20:28:00+00:00,163375.0,0.1528
2026-01-27T20:59:00+00:00,163750.0,0.0
2026-01-27T21:15:00+00:00,164125.0,0.0
2026-01-27T20:56:00+00:00,164500.0,0.0
2026-01-27T21:25:00+00:00,164250.0,0.152
2026-01-27T21:01:00+00:00,164625.0,0.0
2026-01-27T20:58:00+00:00,164375.0,0.1519
2026-01-27T21:14:00+00:00,164750.0,0.0
2026-01-27T20:59:00+00:00,165125.0,0.0
2026-01-27T21:24:00+00:00,165500.0,0.0
2026-01-27T21:51:00+00:00,165875.0,0.0
2026-01-27T21:01:00+00:00,165625.0,0.1507
2026-01-27T21:10:00+00:00,165375.0,0.3014
2026-01-27T21:49:00+00:00,165125.0,0.4521
2026-01-27T21:57:00+00:00,165500.0,0.2261
2026-01-27T22:03:00+00:00,165875.0,0.0
2026-01-27T21:31:00+00:00,166250.0,0.0
2026-01-27T21:42:00+00:00,166000.0,0.1504
2026-01-27T21:56:00+00:00,166375.0,0.0
2026-01-27T21:55:00+00:00,166750.0,0.0
2026-01-27T22:20:00+00:00,167125.0,0.0
2026-01-27T21:36:00+00:00,167500.0,0.0
2026-01-27T22:26:00+00:00,167250.0,0.1493
2026-01-27T22:23:00+00:00,167625.0,0.0
2026-01-27T22:11:00+00:00,168000.0,0.0
2026-01-27T22:00:00+00:00,168375.0,0.0
2026-01-27T22:26:00+00:00,168750.0,0.0
2026-01-27T22:42:00+00:00,168500.0,0.1481
2026-01-27T22:40:00+00:00,168875.0,0.0
2026-01-27T22:00:00+00:00,168625.0,0.148
2026-01-27T22:51:00+00:00,169000.0,0.0
2026-01-27T22:15:00+00:00,169375.0,0.0
2026-01-27T22:48:00+00:00,169125.0,0.1476
2026-01-27T22:50:00+00:00,169500.0,0.0
2026-01-27T22:54:00+00:00,169250.0,0.1475
2026-01-27T22:27:00+00:00,169000.0,0.295
2026-01-27T22:17:00+00:00,168750.0,0.4425
2026-01-27T23:04:00+00:00,169125.0,0.2212
2026-01-27T23:08:00+00:00,169500.0,0.0
2026-01-27T23:06:00+00:00,169250.0,0.1475
2026-01-27T22:45:00+00:00,169000.0,0.295
2026-01-27T23:12:00+00:00,169375.0,0.0737
2026-01-27T22:54:00+00:00,169750.0,0.0
2026-01-27T23:17:00+00:00,170125.0,0.0
2026-01-27T23:32:00+00:00,169875.0,0.147
2026-01-27T23:05:00+00:00,170250.0,0.0
2026-01-27T23:35:00+00:00,170000.0,0.1468
2026-01-27T23:10:00+00:00,169750.0,0.2937
2026-01-27T23:16:00+00:00,169500.0,0.4405
2026-01-27T23:08:00+00:00,169250.0,0.5874
2026-01-27T23:11:00+00:00,169625.0,0.3671
2026-01-27T23:13:00+00:00,170000.0,0.1468
2026-01-27T23:13:00+00:00,169750.0,0.2937
2026-01-27T23:34:00+00:00,169500.0,0.4405
2026-01-27T23:26:00+00:00,169875.0,0.2203
2026-01-28T00:00:00+00:00,170250.0,0.0
2026-01-27T23:32:00+00:00,170625.0,0.0
2026-01-28T00:09:00+00:00,171000.0,0.0
2026-01-27T23:43:00+00:00,171375.0,0.0
2026-01-28T00:31:00+00:00,171750.0,0.0
2026-01-28T00:03:00+00:00,172125.0,0.0
2026-01-27T23:54:00+00:00,172500.0,0.0
2026-01-28T00:15:00+00:00,172250.0,0.1449
2026-01-27T23:54:00+00:00,172625.0,0.0
2026-01-28T00:47:00+00:00,173000.0,0.0
2026-01-28T00:37:00+00:00,172750.0,0.1445
2026-01-28T00:42:00+00:00,172500.0,0.289
2026-01-28T01:09:00+00:00,172250.0,0.4335
2026-01-28T01:49:00+00:00,172625.0,0.2168
2026-01-28T01:44:00+00:00,173000.0,0.0
2026-01-28T01:30:00+00:00,172750.0,0.1445
2026-01-28T01:20:00+00:00,173125.0,0.0
2026-01-28T02:08:00+00:00,173500.0,0.0
2026-01-28T02:20:00+00:00,173250.0,0.1441
2026-01-28T01:51:00+00:00,173625.0,0.0
2026-01-28T02:06:00+00:00,173375.0,0.144
2026-01-28T01:35:00+00:00,173750.0,0.0
2026-01-28T01:53:00+00:00,173500.0,0.1439
2026-01-28T02:02:00+00:00,173875.0,0.0
2026-01-28T02:25:00+00:00,174250.0,0.0
2026-01-28T02:32:00+00:00,174625.0,0.0
2026-01-28T02:25:00+00:00,174375.0,0.1432
2026-01-28T01:54:00+00:00,174125.0,0.2863
2026-01-28T02:06:00+00:00,173875.0,0.4295
2026-01-28T02:10:00+00:00,173625.0,0.5727
2026-01-28T02:23:00+00:00,174000.0,0.3579
2026-01-28T02:10:00+00:00,174375.0,0.1432
2026-01-28T02:57:00+00:00,174750.0,0.0
2026-01-28T03:08:00+00:00,174500.0,0.1431
2026-01-28T02:57:00+00:00,174875.0,0.0
2026-01-28T02:38:00+00:00,175250.0,0.0
2026-01-28T02:36:00+00:00,175000.0,0.1427
2026-01-28T02:43:00+00:00,174750.0,0.2853
2026-01-28T02:59:00+00:00,175125.0,0.0713
2026-01-28T03:29:00+00:00,174875.0,0.214
2026-01-28T03:35:00+00:00,175250.0,0.0
2026-01-28T03:15:00+00:00,175625.0,0.0
2026-01-28T03:12:00+00:00,176000.0,0.0
2026-01-28T03:21:00+00:00,176375.0,0.0
2026-01-28T03:31:00+00:00,176125.0,0.1417
2026-01-28T03:47:00+00:00,175875.0,0.2835
2026-01-28T03:12:00+00:00,175625.0,0.4252
2026-01-28T03:21:00+00:00,175375.0,0.567
2026-01-28T03:18:00+00:00,175125.0,0.7087
2026-01-28T03:41:00+00:00,175500.0,0.4961
2026-01-28T03:29:00+00:00,175250.0,0.6378
2026-01-28T04:00:00+00:00,175625.0,0.4252
2026-01-28T03:59:00+00:00,176000.0,0.2126
2026-01-28T04:18:00+00:00,176375.0,0.0
2026-01-28T03:37:00+00:00,176750.0,0.0
2026-01-28T04:24:00+00:00,177125.0,0.0
2026-01-28T04:11:00+00:00,177500.0,0.0
2026-01-28T03:37:00+00:00,177250.0,0.1408
2026-01-28T04:03:00+00:00,177625.0,0.0
2026-01-28T04:34:00+00:00,178000.0,0.0
